TOA5,PFR093_RapauraCentral,CR200X,No_SN,CR200X.Std.03,PFR093_RapauraCentral.CR2,31016,Hourly,,,,,,,,
TIMESTAMP,RECORD,SiteID,AirTemperatu_Avg,AirTemperatu_Min,AirTemperatu_Max,RelativeHumi_Avg,Rain_Tot,Wetness_Avg,WindSpeed_Avg,WindSpeed_Max,WindDirectio_Avg,BatteryVoltage,,,
TS,RN,,Deg C,Deg C,Deg C,%,mm,,m/s,m/s,DegTrue,Volts,,,
,,Smp,Avg,Min,Max,Avg,Tot,Avg,Avg,Max,Avg,Smp,,,
20/02/2019 3:00,3809,93,20.09617,19.619,20.704,62.23883,0,0.003560938,3.623941,8.466666,285.3176,12.61928,,,
20/02/2019 4:00,3810,93,19.94215,19.258,20.341,62.73565,0,0.006100362,3.473694,7.133334,271.6596,12.59662,,,
20/02/2019 5:00,3811,93,19.34732,18.986,20.02,63.20951,0,0.005020719,2.845779,6.333333,267.1032,12.57815,,,
20/02/2019 6:00,3812,93,18.99598,18.554,20.121,62.02066,0,0.004989964,1.988501,5.4,279.1565,12.5706,,,
20/02/2019 7:00,3813,93,18.88058,17.71,20.09,59.95318,0,0.003145457,2.28261,5.133333,289.6491,12.58235,,,
20/02/2019 8:00,3814,93,20.00098,19.679,20.322,53.90155,0,0.000650617,2.268362,4.366667,250.3045,12.81823,,,
20/02/2019 9:00,3815,93,20.81115,20.132,21.114,52.64182,0,0.001152575,2.800363,6.933333,250.5461,12.8963,,,
20/02/2019 10:00,3816,93,20.97374,20.794,21.084,54.96708,0,0.000614722,2.607916,5.733333,274.9118,13.20269,,,
20/02/2019 11:00,3817,93,22.23255,21.064,23.452,53.42408,0,0.002604934,3.017971,6.466667,271.6795,13.3093,,,
20/02/2019 12:00,3818,93,24.70754,23.392,26.096,48.71221,0,0.001685976,3.194611,6.8,276.2883,13.21025,,,
20/02/2019 13:00,3819,93,26.85125,25.596,28.07,44.38687,0,0.003187446,3.125414,6.6,284.17,13.16324,,,
20/02/2019 14:00,3820,93,28.57123,27.499,29.33,41.11517,0,0.001762236,2.996251,6.366667,280.8698,13.13722,,,
20/02/2019 15:00,3821,93,28.69991,27.598,29.451,41.76131,0,0.001914243,3.101722,6.5,294.7606,13.13638,,,
20/02/2019 16:00,3822,93,28.90649,27.54,30.07,44.33334,0,0.002917224,3.310749,7.2,302.4629,13.14981,,,
20/02/2019 17:00,3823,93,27.72283,27.027,28.4,49.16136,0,0.001262817,3.301191,6.6,284.1471,13.16324,,,
20/02/2019 18:00,3824,93,26.25138,25.544,27.458,53.03402,0,0.001416578,2.615557,5.733333,256.4065,13.21864,,,
20/02/2019 19:00,3825,93,24.93822,23.271,25.976,57.22335,0,0.001418816,1.831497,4.233333,270.9103,12.83082,,,
20/02/2019 20:00,3826,93,21.97329,20.923,23.271,67.74832,0,0.02709508,1.467723,3.4,281.8556,12.76954,,,
20/02/2019 21:00,3827,93,20.06094,18.294,21.286,75.51774,0,2.047859,0.8310549,2.4,242.659,12.73009,,,
20/02/2019 22:00,3828,93,17.83342,17.148,18.304,85.23648,0,28.80628,0.8497774,2.433333,182.5736,12.70323,,,
20/02/2019 23:00,3829,93,17.02935,16.183,18.122,87.66708,0,69.74922,0.6381384,1.433333,127.1785,12.67553,,,
21/02/2019 0:00,3830,93,15.658,14.905,16.594,91.67753,0,96.46181,0.6204166,1.5,215.9927,12.64531,,,
21/02/2019 1:00,3831,93,15.93929,15.036,17.046,92.71649,0,96.82272,0.7858337,1.766667,205.8888,12.62348,,,
21/02/2019 2:00,3832,93,15.98541,14.834,17.328,92.06988,0,96.85456,0.7893341,1.633333,214.0608,12.60082,,,
21/02/2019 3:00,3833,93,15.01905,13.888,16.404,93.29457,0,96.1602,0.9061117,2.033333,256.6974,12.58823,,,
21/02/2019 4:00,3834,93,13.69397,13.294,14.2,95.96791,0,96.57178,0.4589182,0.9333333,263.4886,12.55717,,,
21/02/2019 5:00,3835,93,13.23739,12.832,13.598,96.35046,0,100,0.6562784,1.533333,252.4158,12.5345,,,
21/02/2019 6:00,3836,93,12.83746,12.52,13.134,96.72369,0,99.99855,0.6559449,2,184.3242,12.51184,,,
21/02/2019 7:00,3837,93,14.24633,12.53,16.926,95.25442,0,98.73827,0.5694176,1.533333,179.4328,12.69315,,,
21/02/2019 8:00,3838,93,19.5505,16.916,21.074,78.31078,0,37.43896,0.8445554,2.066667,167.6955,13.3093,,,
21/02/2019 9:00,3839,93,23.00379,20.854,24.222,66.1748,0,0.1600332,3.194917,7.5,267.4426,13.23543,,,
21/02/2019 10:00,3840,93,24.21419,23.672,24.954,58.98361,0,0.003027819,4.999473,9.7,299.5369,13.21613,,,
21/02/2019 11:00,3841,93,25.34855,24.632,26.148,54.23321,0,0.00176267,4.917747,8.833334,301.6271,13.19766,,,
21/02/2019 12:00,3842,93,26.21801,25.756,26.758,50.99743,0,0.001646225,5.120138,9.166666,304.6222,13.1901,,,
21/02/2019 13:00,3843,93,26.62663,26.186,27.478,50.42595,0,0.002298083,5.363529,10,302.9536,13.19346,,,
21/02/2019 14:00,3844,93,26.41497,25.878,26.918,51.67508,0,0.001380306,5.550999,9.866667,301.7953,13.18842,,,
21/02/2019 15:00,3845,93,26.09693,25.556,26.578,52.32171,0,0.002528769,6.495999,12.53333,302.3326,13.19766,,,
21/02/2019 16:00,3846,93,25.60232,25.104,26.128,53.26204,0,0.001072015,6.223723,11.73333,298.0666,13.21529,,,
21/02/2019 17:00,3847,93,25.31729,24.974,25.766,51.14242,0,0.001380491,5.114336,10.73333,286.7951,13.22536,,,
21/02/2019 18:00,3848,93,24.91555,24.173,25.496,51.58872,0,0.001877108,3.448113,8.633333,285.9533,13.25642,,,
21/02/2019 19:00,3849,93,23.88359,22.97,24.584,60.22609,0,0.002069095,3.154359,7.233334,293.3474,12.85433,,,
21/02/2019 20:00,3850,93,22.60045,22.378,23,67.75171,0,0.003487955,2.939111,9.2,300.325,12.78969,,,
21/02/2019 21:00,3851,93,22.14203,21.616,22.428,71.83974,0,0.004637511,3.092248,6.366667,285.7046,12.75191,,,
21/02/2019 22:00,3852,93,21.66547,21.445,21.907,74.31984,0,0.01152155,3.404305,6.633334,287.43,12.73261,,,
21/02/2019 23:00,3853,93,21.70684,21.556,21.907,74.56973,0,0.010471,2.472331,4.966667,301.7115,12.7133,,,
22/02/2019 0:00,3854,93,21.71513,21.556,21.898,73.65572,0,0.008094282,2.538418,6.266667,302.8664,12.69651,,,
22/02/2019 1:00,3855,93,21.44225,21.164,21.636,72.2757,0,0.01020291,2.992665,6.3,287.1128,12.67721,,,
22/02/2019 2:00,3856,93,21.45156,21.154,21.666,70.75892,0,0.006176486,3.980888,7.5,281.089,12.6579,,,
22/02/2019 3:00,3857,93,21.06235,20.623,21.396,71.6597,0,0.007484896,2.667971,5.733333,277.4767,12.64615,,,
22/02/2019 4:00,3858,93,20.23133,19.88,20.714,74.51608,0,0.01991944,1.384415,3.366667,260.3377,12.62348,,,
22/02/2019 5:00,3859,93,20.17037,19.72,20.462,72.88467,0,0.01987631,1.523528,3.266667,235.8413,12.60417,,,
22/02/2019 6:00,3860,93,19.06955,17.962,20.341,76.27323,0,0.1467383,1.499945,4.4,302.8687,12.58403,,,
22/02/2019 7:00,3861,93,20.45415,19.88,20.964,70.90944,0,0.00721379,2.228083,4.4,296.1417,12.59662,,,
22/02/2019 8:00,3862,93,22.01319,20.683,22.678,65.77328,0,0.003106657,2.717608,6.233333,291.9034,13.34456,,,
22/02/2019 9:00,3863,93,22.18057,21.746,23.241,62.4898,0,0.002375623,3.985614,6.8,301.7529,13.29251,,,
22/02/2019 10:00,3864,93,23.35905,22.448,24.202,58.2493,0,0.00176391,3.080556,5.933333,295.8548,13.24383,,,
22/02/2019 11:00,3865,93,24.8201,23.692,26.046,53.23121,0,0.001801316,3.353972,7.566666,299.7567,13.22032,,,
22/02/2019 12:00,3866,93,26.58398,25.474,27.79,46.51739,0,0.00176157,4.21722,8.166667,299.4559,13.18339,,,
22/02/2019 13:00,3867,93,26.70367,25.856,28.2,45.69891,0,0.002798692,3.649363,7.8,299.0887,13.20353,,,
22/02/2019 14:00,3868,93,26.05335,25.406,27.278,49.55217,0,0.001415393,3.745804,7.3,292.3795,13.2304,,,
22/02/2019 15:00,3869,93,26.41803,25.066,27.74,51.7411,0,0.002530301,3.776527,8.733334,297.3269,13.18339,,,
22/02/2019 16:00,3870,93,25.88499,25.036,26.928,52.82268,0,0.004220569,3.89914,7.933333,297.0848,13.22032,,,
22/02/2019 17:00,3871,93,24.76434,24.124,25.396,55.81382,0,0.002450701,3.708859,7.433333,300.1406,13.27824,,,
22/02/2019 18:00,3872,93,23.82902,23.35,24.173,60.88213,0,0.000689508,2.485529,5.566667,305.1869,13.02054,,,
22/02/2019 19:00,3873,93,22.73862,22.097,23.402,65.74307,0,0.001685162,2.832223,6.066667,294.8042,12.80396,,,
22/02/2019 20:00,3874,93,21.52373,21.024,22.108,70.75074,0,0.003981295,2.290417,5,229.0735,12.76283,,,
22/02/2019 21:00,3875,93,20.91084,20.212,21.174,71.69987,0,0.004873891,1.64125,4.233333,208.718,12.74268,,,
22/02/2019 22:00,3876,93,19.50494,18.364,20.222,78.46276,0,0.08515503,1.862751,4.966667,95.79064,12.72169,,,
22/02/2019 23:00,3877,93,17.38712,16.665,18.364,86.48717,0,14.10234,1.430751,3.566667,113.7249,12.69735,,,
23/02/2019 0:00,3878,93,16.32724,16.112,16.695,90.3252,0,55.57203,1.628278,4.266667,144.686,12.67301,,,
23/02/2019 1:00,3879,93,15.76918,15.278,16.212,91.60604,0,68.20728,1.800581,4.333333,68.71581,12.65034,,,
23/02/2019 2:00,3880,93,15.30754,15.046,15.529,93.16428,0,95.7438,1.311308,3.2,51.41525,12.62768,,,
23/02/2019 3:00,3881,93,15.07513,14.986,15.178,94.06282,0,97.32262,1.523528,2.933333,57.94921,12.60501,,,
23/02/2019 4:00,3882,93,14.80264,14.614,15.016,95.32336,0,96.23576,0.9636936,2.1,65.64847,12.58319,,,
23/02/2019 5:00,3883,93,15.06707,14.614,15.368,95.052,0,96.78731,0.7697777,1.966667,145.7326,12.55884,,,
23/02/2019 6:00,3884,93,15.01712,14.734,15.317,93.03561,0,96.23169,0.7766386,1.733333,190.6098,12.53534,,,
23/02/2019 7:00,3885,93,15.07134,14.724,15.488,92.16327,0,64.79089,0.6702782,1.766667,132.9362,12.56724,,,
23/02/2019 8:00,3886,93,16.33139,15.458,17.208,83.80185,0,3.188022,1.455083,3.666667,76.0938,13.15149,,,
23/02/2019 9:00,3887,93,17.42589,16.938,18.102,76.71638,0,0.05624241,2.136028,3.966667,52.2921,13.4092,,,
23/02/2019 10:00,3888,93,18.283,17.691,19.187,69.37895,0,0.003268137,2.733582,5.233333,74.62737,13.35547,,,
23/02/2019 11:00,3889,93,19.51214,18.976,20.07,55.87463,0,0.003650146,3.710748,7.6,62.13211,13.31434,,,
23/02/2019 12:00,3890,93,19.32229,18.654,20.612,54.43098,0,0.002303847,3.652555,7.633334,83.25149,13.32357,,,
23/02/2019 13:00,3891,93,20.38541,19.046,21.766,53.80548,0,0.002802637,3.382582,6.733334,55.88066,13.31686,,,
23/02/2019 14:00,3892,93,20.78774,19.478,21.968,54.8214,0,0.1841508,4.053333,8.133334,54.26719,13.28916,,,
23/02/2019 15:00,3893,93,21.11965,20.542,22.138,53.15422,0,0.000879885,4.225474,8.033334,66.57853,13.27321,,,
23/02/2019 16:00,3894,93,20.16874,19.388,20.904,57.91085,0,0.001607428,4.670057,9.366667,51.36581,13.29,,,
23/02/2019 17:00,3895,93,18.93556,17.318,20.542,64.13056,0,0.002029442,4.648475,8.666666,59.73865,13.14897,,,
23/02/2019 18:00,3896,93,17.14657,16.825,17.408,71.05396,0,0.002797261,3.557444,6.866666,63.68269,13.03984,,,
23/02/2019 19:00,3897,93,16.40452,16.102,16.846,75.40031,0,0.03722584,2.781166,6.033333,60.13351,12.78214,,,
23/02/2019 20:00,3898,93,15.73465,15.178,16.122,82.22092,0,1.090241,1.598279,3.2,53.83987,12.74688,,,
23/02/2019 21:00,3899,93,14.73185,13.969,15.178,87.04024,0,59.50435,0.6578334,1.433333,135.9602,12.72505,,,
23/02/2019 22:00,3900,93,14.43577,13.849,14.956,87.7953,0,76.68625,0.7344164,1.766667,314.0621,12.70575,,,
23/02/2019 23:00,3901,93,14.38511,13.828,14.674,88.26517,0,76.21378,0.540473,1.233333,301.4889,12.6814,,,
24/02/2019 0:00,3902,93,13.82627,13.426,14.151,90.00218,0,86.54909,0.9692507,2.166667,211.9209,12.66545,,,
24/02/2019 1:00,3903,93,14.05148,13.668,14.452,90.6556,0,75.97449,1.272084,2.9,258.5087,12.6495,,,
24/02/2019 2:00,3904,93,13.71892,13.214,14.684,92.18925,0,85.82017,1.099528,5.166667,216.7072,12.62516,,,
24/02/2019 3:00,3905,93,13.52581,13.124,14.704,76.72681,0.3552,99.38289,1.55711,4.633333,165.4968,12.60082,,,
24/02/2019 4:00,3906,93,13.83,13.304,14.151,71.98942,0,88.68162,1.328805,4.266667,116.377,12.57731,,,
24/02/2019 5:00,3907,93,13.59627,12.872,13.909,70.55713,0,1.143102,2.667443,7.066666,148.7209,12.54625,,,
24/02/2019 6:00,3908,93,12.7186,12.47,12.913,75.08168,0,5.005142,2.946249,6.4,138.8794,12.51519,,,
24/02/2019 7:00,3909,93,12.29626,12.016,12.48,82.9244,0.4736,71.60479,2.76936,6.533333,124.0989,12.50932,,,
24/02/2019 8:00,3910,93,11.70431,11.352,12.097,86.70149,2.1312,88.02253,2.807695,7.966666,126.7148,12.50596,,,
24/02/2019 9:00,3911,93,12.2001,11.522,12.782,80.40641,0,79.54469,2.080665,4.633333,120.0851,12.68056,,,
24/02/2019 10:00,3912,93,12.5901,12.188,13.023,80.75609,0.2368,83.75214,2.619359,5.5,144.216,12.53786,,,
24/02/2019 11:00,3913,93,11.70452,11.151,12.228,84.92716,0.8288,96.92541,1.977141,4.733333,181.3261,13.30259,,,
24/02/2019 12:00,3914,93,13.14212,11.764,14.624,81.1998,0.3552,80.22013,1.666418,4.733333,171.0134,13.23963,,,
24/02/2019 13:00,3915,93,13.09028,11.976,14.352,79.56744,0.7104,83.64478,2.344306,7.133334,122.8155,13.48559,,,
24/02/2019 14:00,3916,93,15.19932,14.272,16.434,69.14164,0,4.884393,2.040554,5.466667,143.1795,13.40668,,,
24/02/2019 15:00,3917,93,15.57581,14.894,16.906,61.93829,0.1184,0.3443035,4.015224,8.8,139.8154,13.39828,,,
24/02/2019 16:00,3918,93,15.78435,14.151,17.63,61.131,0,30.67681,3.242638,7.6,148.6461,13.44613,,,
24/02/2019 17:00,3919,93,14.51008,14.171,14.734,66.24251,0,5.814816,2.765472,6.266667,126.6404,13.42011,,,
24/02/2019 18:00,3920,93,14.1395,13.648,14.573,67.77368,0,13.05511,2.881555,6.333333,121.8372,12.88455,,,
24/02/2019 19:00,3921,93,13.54067,13.265,13.708,67.54645,0,11.19052,2.12028,4.766667,117.5737,12.77794,,,
24/02/2019 20:00,3922,93,12.74288,12.268,13.316,68.44327,0,2.76026,1.267723,4.5,153.5896,12.741,,,
24/02/2019 21:00,3923,93,11.58267,10.224,12.681,76.92247,0,54.20391,1.1245,4.033333,147.7577,12.71582,,,
24/02/2019 22:00,3924,93,11.51308,10.405,12.378,74.26977,0,26.11273,1.296862,4.766667,148.2914,12.68644,,,
24/02/2019 23:00,3925,93,10.98072,10.203,11.462,74.08325,0,31.16375,1.286111,3.766667,155.1618,12.65958,,,
25/02/2019 0:00,3926,93,9.635489,9.174,10.515,82.93373,0,99.15802,0.7692499,2.2,117.0777,12.62768,,,
25/02/2019 1:00,3927,93,10.4565,9.488,11.352,76.79861,0,22.64375,1.206589,4.133333,132.7838,12.60501,,,
25/02/2019 2:00,3928,93,10.79128,10.263,11.21,74.62873,0,0.0758621,1.153416,2.266667,87.43052,12.57815,,,
25/02/2019 3:00,3929,93,10.68983,9.588,11.432,72.63309,0,0.04453024,1.5055,4.366667,107.8112,12.53954,,,
25/02/2019 4:00,3930,93,10.33296,9.668,10.958,71.6401,0,0.02994403,1.241695,3.666667,121.8872,12.49337,,,
25/02/2019 5:00,3931,93,10.39913,9.044,11.21,70.24149,0,0.02665403,1.986026,5.166667,114.5257,12.47238,,,
25/02/2019 6:00,3932,93,10.43998,7.046,11.301,68.03381,0,0.01693123,2.324361,7,130.7883,12.46567,,,
25/02/2019 7:00,3933,93,6.834487,5.986,8.086,87.48293,0,1.365016,1.264973,3.6,262.9928,12.60166,,,
25/02/2019 8:00,3934,93,9.780696,8.086,11.784,77.82332,0,0.01976696,1.345639,3.466667,245.4613,13.16156,,,
25/02/2019 9:00,3935,93,14.06682,11.674,15.78,58.64347,0,0.02635854,1.881612,5.333333,142.3315,13.35967,,,
25/02/2019 10:00,3936,93,16.17904,15.488,16.786,47.98407,0,0.02219814,3.906252,8.766666,118.7534,13.33113,,,
25/02/2019 11:00,3937,93,17.23694,16.474,17.952,45.24261,0,0.01761886,4.174583,8.3,122.0097,13.31686,,,
25/02/2019 12:00,3938,93,17.81438,17.148,18.534,44.27272,0,0.01000946,4.721611,8.733334,96.65063,13.30427,,,
25/02/2019 13:00,3939,93,18.82518,17.942,19.568,41.77926,0,0.005828939,3.928276,8.2,88.44269,13.28328,,,
25/02/2019 14:00,3940,93,18.58914,17.73,20,45.0467,0,0.003188214,5.079639,9.9,80.25193,13.30259,,,
25/02/2019 15:00,3941,93,18.18075,16.966,19.298,45.73622,0,0.003223242,4.371446,8.733334,89.73068,13.30343,,,
25/02/2019 16:00,3942,93,18.00062,17.228,18.684,48.50427,0,0.002680629,4.783055,8.733334,91.31297,13.30762,,,
25/02/2019 17:00,3943,93,17.08843,16.594,17.659,51.81698,0,0.003729673,4.70897,8.533334,98.15086,13.33952,,,
25/02/2019 18:00,3944,93,16.33962,15.529,17.188,55.96995,0,0.001648123,3.587691,7.1,88.62553,13.39157,,,
25/02/2019 19:00,3945,93,14.70712,13.316,15.78,62.04618,0,0.000727972,2.731667,6.5,66.71513,12.82747,,,
25/02/2019 20:00,3946,93,12.37008,11.714,13.304,72.92958,0,0.001762147,1.601804,3.7,56.95607,12.75191,,,
25/02/2019 21:00,3947,93,12.41664,11.704,12.662,74.76765,0,0.002067436,1.277472,2.566667,53.612,12.7175,,,
25/02/2019 22:00,3948,93,12.25707,12.026,12.62,76.66006,0,0.001841837,1.027472,2.166667,299.5682,12.69987,,,
25/02/2019 23:00,3949,93,10.86377,9.356,12.036,84.75182,0,19.07837,0.41889,0.8666667,342.5667,12.67721,,,
26/02/2019 0:00,3950,93,9.354143,8.974,9.678,91.58752,0,92.3981,0.6384994,1.5,178.52,12.64866,,,
26/02/2019 1:00,3951,93,8.225903,7.167,9.274,93.67427,0,90.44017,0.4956116,1.566667,241.487,12.63607,,,
26/02/2019 2:00,3952,93,6.650082,6.138,7.178,95.99294,0,91.08405,0.6201666,1.4,282.0326,12.60669,,,
26/02/2019 3:00,3953,93,6.923682,6.43,7.782,96.43137,0,96.34084,0.9199997,1.9,275.3066,12.5899,,,
26/02/2019 4:00,3954,93,6.203276,5.442,7.662,95.95127,0,97.12497,0.6016951,1.4,274.337,12.56388,,,
26/02/2019 5:00,3955,93,6.431116,5.057,7.52,96.34576,0,97.91757,1.606888,4.633333,274.0019,12.54625,,,
26/02/2019 6:00,3956,93,7.51563,7.38,7.732,92.58279,0,98.38086,2.822141,4.666667,227.612,12.5303,,,
26/02/2019 7:00,3957,93,8.053177,7.419,9.135,90.76799,0,97.41676,3.101418,4.933333,227.1217,12.69064,,,
26/02/2019 8:00,3958,93,10.92967,9.124,12.782,81.17017,0,37.7971,3.249807,5.133333,218.5797,13.51832,,,
26/02/2019 9:00,3959,93,14.3284,12.801,16.192,67.9216,0,0.02323397,3.492944,6.166667,221.4708,13.3731,,,
26/02/2019 10:00,3960,93,17.51529,16.142,19.298,58.30673,0,0.01232525,2.30786,4.666667,230.9452,13.28496,,,
26/02/2019 11:00,3961,93,19.89303,18.544,21.576,50.69277,0,0.008136487,1.323861,3.466667,180.6979,13.24551,,,
26/02/2019 12:00,3962,93,21.65322,20.492,22.98,46.46947,0,0.005635556,1.617195,3.633333,129.2532,13.24131,,,
26/02/2019 13:00,3963,93,22.84774,22.248,23.492,46.27594,0,0.007824088,2.554192,5.533333,84.52312,13.22956,,,
26/02/2019 14:00,3964,93,23.149,22.47,23.903,47.01456,0,0.008559496,2.9635,5.733333,61.4442,13.23291,,,
26/02/2019 15:00,3965,93,24.32671,23.331,25.516,41.78755,0,0.01001695,3.165582,7.733334,87.47959,13.21529,,,
26/02/2019 16:00,3966,93,25.05676,24.253,25.716,38.914,0,0.0118645,2.509442,5.133333,278.9818,13.19682,,,
26/02/2019 17:00,3967,93,24.18686,23.322,24.974,41.50837,0,0.008136771,2.848859,5.633333,198.7087,13.21613,,,
26/02/2019 18:00,3968,93,22.72118,21.707,23.572,44.97976,0,0.009979332,2.545832,5.266667,208.2552,13.28832,,,
26/02/2019 19:00,3969,93,20.47757,18.806,21.846,52.41933,0,0.001996082,1.944252,4.966667,160.3496,12.82159,,,
26/02/2019 20:00,3970,93,16.80117,14.875,18.796,66.79546,0,0.003756447,0.965472,2.3,155.3494,12.76115,,,
26/02/2019 21:00,3971,93,13.44995,12.238,14.875,83.18375,0,0.1259385,0.7609165,1.333333,149.248,12.72421,,,
26/02/2019 22:00,3972,93,12.41327,11.735,13.235,86.92092,0,9.589206,0.7682785,1.766667,184.2182,12.69399,,,
26/02/2019 23:00,3973,93,11.38223,9.72,12.006,88.54562,0,30.76447,0.639473,1.433333,166.3737,12.66293,,,
27/02/2019 0:00,3974,93,9.975907,9.668,10.384,93.4617,0,91.76214,0.7122225,1.433333,142.5252,12.64531,,,
27/02/2019 1:00,3975,93,9.207961,8.61,10.374,93.43482,0,91.18277,0.6446396,2,218.6979,12.6218,,,
27/02/2019 2:00,3976,93,9.43364,8.53,10.434,93.24032,0,92.41708,0.7371666,1.9,99.93969,12.5941,,,
27/02/2019 3:00,3977,93,12.67253,8.59,15.298,81.89291,0,77.2982,2.026917,4.333333,242.299,12.5941,,,
27/02/2019 4:00,3978,93,15.28367,14.936,15.75,69.63386,0,0.008511363,2.566332,5.3,255.722,12.58823,,,
27/02/2019 5:00,3979,93,15.55246,15.278,16.022,66.96301,0,0.003755359,2.811779,5.466667,253.5603,12.57731,,,
27/02/2019 6:00,3980,93,15.27027,15.016,15.7,64.84982,0,0.00260299,2.08675,4.433333,257.3621,12.56304,,,
27/02/2019 7:00,3981,93,16.06138,14.744,17.268,56.94066,0,0.001492131,2.770167,6.466667,264.9368,12.67972,,,
27/02/2019 8:00,3982,93,17.97446,17.076,18.855,48.92869,0,0.003301408,3.915607,6.833333,249.069,13.36471,,,
27/02/2019 9:00,3983,93,19.42983,18.525,20.914,43.91357,0,0.003224842,4.688027,10.06667,241.3142,13.29587,,,
27/02/2019 10:00,3984,93,21.19787,20.372,22.188,40.15466,0,0.001993928,3.764583,8.266666,268.6388,13.26397,,,
27/02/2019 11:00,3985,93,22.61542,21.988,23.161,37.86402,0,0.001417102,5.488246,10.6,245.0784,13.24383,,,
27/02/2019 12:00,3986,93,23.88126,23.03,24.774,35.90401,0,0.001723065,5.049023,10.36667,235.9759,13.21613,,,
27/02/2019 13:00,3987,93,24.80168,24.314,25.447,33.80721,0,0.002878045,4.563748,9,276.7677,13.20437,,,
27/02/2019 14:00,3988,93,25.29938,24.504,26.026,33.92142,0,0.002374954,4.911165,10.23333,262.865,13.1985,,,
27/02/2019 15:00,3989,93,25.35947,24.884,26.058,31.05238,0,0.001378399,5.322888,11.13333,280.354,13.20185,,,
27/02/2019 16:00,3990,93,25.32267,24.896,25.736,31.52858,0,0.00122521,5.38842,10.13333,280.7871,13.20941,,,
27/02/2019 17:00,3991,93,24.98262,23.932,25.416,33.5247,0,0.001378732,4.931192,10.4,284.7481,13.22704,,,
27/02/2019 18:00,3992,93,23.83235,22.81,24.504,37.07829,0,0.002183727,4.079861,8.733334,280.8978,13.16912,,,
27/02/2019 19:00,3993,93,22.42468,21.445,23.612,41.16438,0,0.000918635,3.523971,7.333333,265.6172,12.81068,,,
27/02/2019 20:00,3994,93,20.82632,19.509,21.927,49.69856,0,0.001609705,3.055835,6.6,246.6827,12.76787,,,
27/02/2019 21:00,3995,93,18.02371,16.554,19.498,58.02307,0,0.000880878,1.90175,4.233333,285.4894,12.73009,,,
27/02/2019 22:00,3996,93,15.95446,14.492,17.348,64.7624,0,0.003106351,1.813055,4.5,180.7088,12.70994,,,
27/02/2019 23:00,3997,93,14.34544,13.556,14.684,78.10806,0,0.005024592,1.874166,4.6,206.2256,12.6856,,,
28/02/2019 0:00,3998,93,12.97465,12.378,13.556,81.11047,0,0.002605218,1.957696,4.133333,188.4375,12.65622,,,
28/02/2019 1:00,3999,93,12.05358,11.724,12.54,83.90197,0,0.008890352,1.996471,4.866667,232.8785,12.63439,,,
28/02/2019 2:00,4000,93,11.68495,11.452,11.906,79.40529,0,0.003450934,1.882333,4.566667,206.288,12.61173,,,
28/02/2019 3:00,4001,93,11.64553,11.493,11.794,75.06263,0,0.001875017,1.615777,3.9,223.2387,12.5983,,,
28/02/2019 4:00,4002,93,11.50972,11.311,11.735,73.63329,0,0.002338105,1.548723,3.366667,228.7072,12.56808,,,
28/02/2019 5:00,4003,93,11.4821,11.17,11.654,70.73023,0,0.0024526,1.41639,3.666667,250.4689,12.55045,,,
28/02/2019 6:00,4004,93,10.43368,8.347,11.392,77.20759,0,0.03486039,0.9068605,2,67.54424,12.52946,,,
28/02/2019 7:00,4005,93,8.826307,8.056,10.486,87.37557,0,1.783258,0.9586102,2.366667,133.5244,12.65202,,,
28/02/2019 8:00,4006,93,11.69415,10.476,12.681,76.5929,0,0.003486011,1.186613,2.6,238.7242,13.48139,,,
28/02/2019 9:00,4007,93,14.49681,12.7,16.374,61.69563,0,0.002340059,1.137084,2.733334,228.9063,13.3093,,,
28/02/2019 10:00,4008,93,16.34665,15.046,17.751,48.89623,0,0.001570861,1.352751,3.3,162.7226,13.27237,,,
28/02/2019 11:00,4009,93,17.68801,16.766,18.855,39.43933,0,0.001343077,1.94061,5.533333,184.2621,13.27321,,,
28/02/2019 12:00,4010,93,18.91889,18.132,19.518,35.35148,0,0.001724056,2.770836,6.233333,95.82149,13.28496,,,
28/02/2019 13:00,4011,93,19.29838,18.454,20.041,34.08295,0,0.002875904,3.766499,8.2,87.88407,13.29419,,,
28/02/2019 14:00,4012,93,19.39889,18.675,19.93,33.26729,0,0.002185246,3.772386,8.2,63.32418,13.28916,,,
28/02/2019 15:00,4013,93,19.14274,18.344,19.7,34.70181,0,0.00199626,4.179893,8.1,58.27629,13.29923,,,
28/02/2019 16:00,4014,93,18.45179,17.82,19.177,36.82751,0,0.001611667,4.263334,8.533334,60.17982,13.31518,,,
28/02/2019 17:00,4015,93,17.8958,17.046,18.684,39.45464,0,0.001378399,3.736029,7.466666,56.64053,13.33868,,,
28/02/2019 18:00,4016,93,16.47261,15.388,17.781,44.74562,0,0.001569533,3.863806,7.3,59.39466,13.47215,,,
28/02/2019 19:00,4017,93,14.81845,14.272,15.88,49.56596,0,0.000879458,3.09914,7.3,75.73014,12.8006,,,
