Date,Time,Temp,Rainfall,year,day,hour
Sat 18th Jan 2014,9 - 10am,15.7,0,2014,18,9
Sat 18th Jan 2014,10 - 11am,15.8,0,2014,18,10
Sat 18th Jan 2014,11 - 12pm,16.4,0,2014,18,11
Sat 18th Jan 2014,12 - 1pm,17.5,0,2014,18,12
Sat 18th Jan 2014,1 - 2pm,18.7,0,2014,18,13
Sat 18th Jan 2014,2 - 3pm,19.5,0,2014,18,14
Sat 18th Jan 2014,3 - 4pm,20.2,0,2014,18,15
Sat 18th Jan 2014,4 - 5pm,20.2,0,2014,18,16
Sat 18th Jan 2014,5 - 6pm,20.1,0,2014,18,17
Sat 18th Jan 2014,6 - 7pm,18.4,0,2014,18,18
Sat 18th Jan 2014,7 - 8pm,15.8,0,2014,18,19
Sat 18th Jan 2014,8 - 9pm,13.4,0,2014,18,20
Sat 18th Jan 2014,9 - 10pm,10.8,0,2014,18,21
Sat 18th Jan 2014,10 - 11pm,9.6,0,2014,18,22
Sat 18th Jan 2014,11 - 12am,9,0,2014,18,23
Sun 19th Jan 2014,12 - 1am,8.2,0,2014,19,0
Sun 19th Jan 2014,1 - 2am,7.8,0,2014,19,1
Sun 19th Jan 2014,2 - 3am,7.5,0,2014,19,2
Sun 19th Jan 2014,3 - 4am,7.3,0,2014,19,3
Sun 19th Jan 2014,4 - 5am,6.7,0,2014,19,4
Sun 19th Jan 2014,5 - 6am,6.5,0,2014,19,5
Sun 19th Jan 2014,6 - 7am,7,0,2014,19,6
Sun 19th Jan 2014,7 - 8am,11.1,0,2014,19,7
Sun 19th Jan 2014,8 - 9am,15.9,0,2014,19,8
Sun 19th Jan 2014,9 - 10am,18.8,0,2014,19,9
Sun 19th Jan 2014,10 - 11am,22.9,0,2014,19,10
Sun 19th Jan 2014,11 - 12pm,26.3,0,2014,19,11
Sun 19th Jan 2014,12 - 1pm,28.7,0,2014,19,12
Sun 19th Jan 2014,1 - 2pm,30,0,2014,19,13
Sun 19th Jan 2014,2 - 3pm,31.2,0,2014,19,14
Sun 19th Jan 2014,3 - 4pm,31,0,2014,19,15
Sun 19th Jan 2014,4 - 5pm,29.6,0,2014,19,16
Sun 19th Jan 2014,5 - 6pm,28.8,0,2014,19,17
Sun 19th Jan 2014,6 - 7pm,26.4,0,2014,19,18
Sun 19th Jan 2014,7 - 8pm,23.1,0,2014,19,19
Sun 19th Jan 2014,8 - 9pm,20.6,0,2014,19,20
Sun 19th Jan 2014,9 - 10pm,18.9,0,2014,19,21
Sun 19th Jan 2014,10 - 11pm,17.8,0,2014,19,22
Sun 19th Jan 2014,11 - 12am,17,0,2014,19,23
Mon 20th Jan 2014,12 - 1am,17.1,0,2014,20,0
Mon 20th Jan 2014,1 - 2am,16.4,0,2014,20,1
Mon 20th Jan 2014,2 - 3am,16.4,0,2014,20,2
Mon 20th Jan 2014,3 - 4am,15.6,0,2014,20,3
Mon 20th Jan 2014,4 - 5am,15.4,0,2014,20,4
Mon 20th Jan 2014,5 - 6am,15,0,2014,20,5
Mon 20th Jan 2014,6 - 7am,15.4,0,2014,20,6
Mon 20th Jan 2014,7 - 8am,16.8,0,2014,20,7
Mon 20th Jan 2014,8 - 9am,19.3,0,2014,20,8
Mon 20th Jan 2014,9 - 10am,21.6,0,2014,20,9
Mon 20th Jan 2014,10 - 11am,22.4,0,2014,20,10
Mon 20th Jan 2014,11 - 12pm,22.9,0,2014,20,11
Mon 20th Jan 2014,12 - 1pm,22.3,0,2014,20,12
Mon 20th Jan 2014,1 - 2pm,21.6,0,2014,20,13
Mon 20th Jan 2014,2 - 3pm,22.8,0,2014,20,14
Mon 20th Jan 2014,3 - 4pm,22,0,2014,20,15
Mon 20th Jan 2014,4 - 5pm,20.6,0,2014,20,16
Mon 20th Jan 2014,5 - 6pm,19.7,0,2014,20,17
Mon 20th Jan 2014,6 - 7pm,18.8,0,2014,20,18
Mon 20th Jan 2014,7 - 8pm,17.8,0,2014,20,19
Mon 20th Jan 2014,8 - 9pm,16.6,1.4,2014,20,20
Mon 20th Jan 2014,9 - 10pm,16,0.1,2014,20,21
Mon 20th Jan 2014,10 - 11pm,15.6,0.1,2014,20,22
Mon 20th Jan 2014,11 - 12am,15.7,0.7,2014,20,23
Tue 21st Jan 2014,12 - 1am,16,0,2014,21,0
Tue 21st Jan 2014,1 - 2am,15.4,0.7,2014,21,1
Tue 21st Jan 2014,2 - 3am,14.7,1,2014,21,2
Tue 21st Jan 2014,3 - 4am,14.6,0.8,2014,21,3
Tue 21st Jan 2014,4 - 5am,15.2,1.7,2014,21,4
Tue 21st Jan 2014,5 - 6am,15.5,2.6,2014,21,5
Tue 21st Jan 2014,6 - 7am,15.9,3.1,2014,21,6
Tue 21st Jan 2014,7 - 8am,16.8,3.4,2014,21,7
Tue 21st Jan 2014,8 - 9am,17.4,2.2,2014,21,8
Tue 21st Jan 2014,9 - 10am,18.3,0.8,2014,21,9
Tue 21st Jan 2014,10 - 11am,19.3,0.1,2014,21,10
Tue 21st Jan 2014,11 - 12pm,19.7,0.2,2014,21,11
Tue 21st Jan 2014,12 - 1pm,21.2,0,2014,21,12
Tue 21st Jan 2014,1 - 2pm,21.4,0,2014,21,13
Tue 21st Jan 2014,2 - 3pm,22,0,2014,21,14
Tue 21st Jan 2014,3 - 4pm,21.8,0,2014,21,15
Tue 21st Jan 2014,4 - 5pm,21.1,0,2014,21,16
Tue 21st Jan 2014,5 - 6pm,20.2,0,2014,21,17
Tue 21st Jan 2014,6 - 7pm,18.7,0,2014,21,18
Tue 21st Jan 2014,7 - 8pm,17.5,0,2014,21,19
Tue 21st Jan 2014,8 - 9pm,16.3,0,2014,21,20
Tue 21st Jan 2014,9 - 10pm,15.9,0,2014,21,21
Tue 21st Jan 2014,10 - 11pm,15.9,0,2014,21,22
Tue 21st Jan 2014,11 - 12am,15.7,0,2014,21,23
Wed 22nd Jan 2014,12 - 1am,14.7,0,2014,22,0
Wed 22nd Jan 2014,1 - 2am,13.8,0,2014,22,1
Wed 22nd Jan 2014,2 - 3am,12.4,0,2014,22,2
Wed 22nd Jan 2014,3 - 4am,11.6,0,2014,22,3
Wed 22nd Jan 2014,4 - 5am,10.2,0,2014,22,4
Wed 22nd Jan 2014,5 - 6am,9.8,0,2014,22,5
Wed 22nd Jan 2014,6 - 7am,10.1,0,2014,22,6
Wed 22nd Jan 2014,7 - 8am,14.2,0,2014,22,7
Wed 22nd Jan 2014,8 - 9am,18,0,2014,22,8
Wed 22nd Jan 2014,9 - 10am,19.4,0,2014,22,9
Wed 22nd Jan 2014,10 - 11am,22.2,0,2014,22,10
Wed 22nd Jan 2014,11 - 12pm,24.9,0,2014,22,11
Wed 22nd Jan 2014,12 - 1pm,24.8,0,2014,22,12
Wed 22nd Jan 2014,1 - 2pm,25.1,0,2014,22,13
Wed 22nd Jan 2014,2 - 3pm,26.6,0,2014,22,14
Wed 22nd Jan 2014,3 - 4pm,26.7,0,2014,22,15
Wed 22nd Jan 2014,4 - 5pm,27.6,0,2014,22,16
Wed 22nd Jan 2014,5 - 6pm,27.4,0,2014,22,17
Wed 22nd Jan 2014,6 - 7pm,25.3,0,2014,22,18
Wed 22nd Jan 2014,7 - 8pm,24.7,0,2014,22,19
Wed 22nd Jan 2014,8 - 9pm,22.5,0,2014,22,20
Wed 22nd Jan 2014,9 - 10pm,20.1,0,2014,22,21
Wed 22nd Jan 2014,10 - 11pm,18.3,0,2014,22,22
Wed 22nd Jan 2014,11 - 12am,20.2,0,2014,22,23
Thu 23rd Jan 2014,12 - 1am,19.6,0,2014,23,0
Thu 23rd Jan 2014,1 - 2am,19,0,2014,23,1
Thu 23rd Jan 2014,2 - 3am,20.6,0,2014,23,2
Thu 23rd Jan 2014,3 - 4am,18.5,0,2014,23,3
Thu 23rd Jan 2014,4 - 5am,18.8,0,2014,23,4
Thu 23rd Jan 2014,5 - 6am,18.4,0,2014,23,5
Thu 23rd Jan 2014,6 - 7am,16.9,0,2014,23,6
Thu 23rd Jan 2014,7 - 8am,18.9,0,2014,23,7
Thu 23rd Jan 2014,8 - 9am,19,0,2014,23,8
Thu 23rd Jan 2014,9 - 10am,19.6,0,2014,23,9
Thu 23rd Jan 2014,10 - 11am,20.6,0,2014,23,10
Thu 23rd Jan 2014,11 - 12pm,21.9,0,2014,23,11
Thu 23rd Jan 2014,12 - 1pm,22.6,0,2014,23,12
Thu 23rd Jan 2014,1 - 2pm,23.7,0,2014,23,13
Thu 23rd Jan 2014,2 - 3pm,24,0,2014,23,14
Thu 23rd Jan 2014,3 - 4pm,23.2,0,2014,23,15
Thu 23rd Jan 2014,4 - 5pm,23.7,0,2014,23,16
Thu 23rd Jan 2014,5 - 6pm,22.3,0,2014,23,17
Thu 23rd Jan 2014,6 - 7pm,21.5,0,2014,23,18
Thu 23rd Jan 2014,7 - 8pm,19.7,0,2014,23,19
Thu 23rd Jan 2014,8 - 9pm,18.3,0,2014,23,20
Thu 23rd Jan 2014,9 - 10pm,16.6,0,2014,23,21
Thu 23rd Jan 2014,10 - 11pm,15.8,0,2014,23,22
Thu 23rd Jan 2014,11 - 12am,15.1,0,2014,23,23
Fri 24th Jan 2014,12 - 1am,12.4,0,2014,24,0
Fri 24th Jan 2014,1 - 2am,9.7,0,2014,24,1
Fri 24th Jan 2014,2 - 3am,8.9,0,2014,24,2
Fri 24th Jan 2014,3 - 4am,10.5,0,2014,24,3
Fri 24th Jan 2014,4 - 5am,7.5,0,2014,24,4
Fri 24th Jan 2014,5 - 6am,7.1,0,2014,24,5
Fri 24th Jan 2014,6 - 7am,8,0,2014,24,6
Fri 24th Jan 2014,7 - 8am,13.1,0,2014,24,7
Fri 24th Jan 2014,8 - 9am,18.3,0,2014,24,8
Fri 24th Jan 2014,9 - 10am,20,0,2014,24,9
Fri 24th Jan 2014,10 - 11am,21.7,0,2014,24,10
Fri 24th Jan 2014,11 - 12pm,23.4,0,2014,24,11
Fri 24th Jan 2014,12 - 1pm,24.5,0,2014,24,12
Fri 24th Jan 2014,1 - 2pm,24.1,0,2014,24,13
Fri 24th Jan 2014,2 - 3pm,25.2,0,2014,24,14
Fri 24th Jan 2014,3 - 4pm,23.9,0,2014,24,15
Fri 24th Jan 2014,4 - 5pm,23.6,0,2014,24,16
Fri 24th Jan 2014,5 - 6pm,22.1,0,2014,24,17
Fri 24th Jan 2014,6 - 7pm,20.6,0,2014,24,18
Fri 24th Jan 2014,7 - 8pm,19.2,0,2014,24,19
Fri 24th Jan 2014,8 - 9pm,17.2,0,2014,24,20
Fri 24th Jan 2014,9 - 10pm,15.2,0,2014,24,21
Fri 24th Jan 2014,10 - 11pm,14.3,0,2014,24,22
Fri 24th Jan 2014,11 - 12am,13.1,0,2014,24,23
Sat 25th Jan 2014,12 - 1am,12.6,0,2014,25,0
Sat 25th Jan 2014,1 - 2am,12,0,2014,25,1
Sat 25th Jan 2014,2 - 3am,11.6,0,2014,25,2
Sat 25th Jan 2014,3 - 4am,12.2,0,2014,25,3
Sat 25th Jan 2014,4 - 5am,12.3,0,2014,25,4
Sat 25th Jan 2014,5 - 6am,11.8,0,2014,25,5
Sat 25th Jan 2014,6 - 7am,11.2,0,2014,25,6
Sat 25th Jan 2014,7 - 8am,14.6,0,2014,25,7
Sat 25th Jan 2014,8 - 9am,18.1,0,2014,25,8
Sat 25th Jan 2014,9 - 10am,20.4,0,2014,25,9
Sat 25th Jan 2014,10 - 11am,22.1,0,2014,25,10
Sat 25th Jan 2014,11 - 12pm,22.8,0,2014,25,11
Sat 25th Jan 2014,12 - 1pm,23,0,2014,25,12
Sat 25th Jan 2014,1 - 2pm,23.1,0,2014,25,13
Sat 25th Jan 2014,2 - 3pm,23.5,0,2014,25,14
Sat 25th Jan 2014,3 - 4pm,23.3,0,2014,25,15
Sat 25th Jan 2014,4 - 5pm,22.9,0,2014,25,16
Sat 25th Jan 2014,5 - 6pm,22.1,0,2014,25,17
Sat 25th Jan 2014,6 - 7pm,21.1,0,2014,25,18
Sat 25th Jan 2014,7 - 8pm,20.3,0,2014,25,19
Sat 25th Jan 2014,8 - 9pm,19.3,0,2014,25,20
Sat 25th Jan 2014,9 - 10pm,18.6,0,2014,25,21
Sat 25th Jan 2014,10 - 11pm,16.4,0,2014,25,22
Sat 25th Jan 2014,11 - 12am,14.9,0,2014,25,23
Sun 26th Jan 2014,12 - 1am,13.7,0,2014,26,0
Sun 26th Jan 2014,1 - 2am,14.1,0,2014,26,1
Sun 26th Jan 2014,2 - 3am,17.4,0,2014,26,2
Sun 26th Jan 2014,3 - 4am,17.4,0,2014,26,3
Sun 26th Jan 2014,4 - 5am,17.8,0,2014,26,4
Sun 26th Jan 2014,5 - 6am,18.2,0,2014,26,5
Sun 26th Jan 2014,6 - 7am,18.1,0,2014,26,6
Sun 26th Jan 2014,7 - 8am,19.4,0,2014,26,7
Sun 26th Jan 2014,8 - 9am,20.9,0,2014,26,8
Sun 26th Jan 2014,9 - 10am,21.4,0,2014,26,9
Sun 26th Jan 2014,10 - 11am,22.5,0,2014,26,10
Sun 26th Jan 2014,11 - 12pm,22.6,0,2014,26,11
Sun 26th Jan 2014,12 - 1pm,23.5,0,2014,26,12
Sun 26th Jan 2014,1 - 2pm,23.5,0,2014,26,13
Sun 26th Jan 2014,2 - 3pm,23.2,0,2014,26,14
Sun 26th Jan 2014,3 - 4pm,23.1,0,2014,26,15
Sun 26th Jan 2014,4 - 5pm,23.2,0,2014,26,16
Sun 26th Jan 2014,5 - 6pm,23.3,0,2014,26,17
Sun 26th Jan 2014,6 - 7pm,22.6,0,2014,26,18
Sun 26th Jan 2014,7 - 8pm,21.9,0,2014,26,19
Sun 26th Jan 2014,8 - 9pm,22.3,0.1,2014,26,20
Sun 26th Jan 2014,9 - 10pm,19.8,2.7,2014,26,21
Sun 26th Jan 2014,10 - 11pm,19.6,2.3,2014,26,22
Sun 26th Jan 2014,11 - 12am,19.2,0.7,2014,26,23
Mon 27th Jan 2014,12 - 1am,17.1,0,2014,27,0
Mon 27th Jan 2014,1 - 2am,15.9,0,2014,27,1
Mon 27th Jan 2014,2 - 3am,15.8,0,2014,27,2
Mon 27th Jan 2014,3 - 4am,15.6,0,2014,27,3
Mon 27th Jan 2014,4 - 5am,14.8,0,2014,27,4
Mon 27th Jan 2014,5 - 6am,13.3,0,2014,27,5
Mon 27th Jan 2014,6 - 7am,13,0,2014,27,6
Mon 27th Jan 2014,7 - 8am,14.6,0,2014,27,7
Mon 27th Jan 2014,8 - 9am,16.9,0,2014,27,8
Mon 27th Jan 2014,9 - 10am,16.4,0,2014,27,9
Mon 27th Jan 2014,10 - 11am,16.3,0,2014,27,10
Mon 27th Jan 2014,11 - 12pm,17.5,0,2014,27,11
Mon 27th Jan 2014,12 - 1pm,17.4,0,2014,27,12
Mon 27th Jan 2014,1 - 2pm,17.3,0,2014,27,13
Mon 27th Jan 2014,2 - 3pm,16.7,0,2014,27,14
Mon 27th Jan 2014,3 - 4pm,17.4,0,2014,27,15
Mon 27th Jan 2014,4 - 5pm,17.3,0,2014,27,16
Mon 27th Jan 2014,5 - 6pm,15.9,0,2014,27,17
Mon 27th Jan 2014,6 - 7pm,15.3,0,2014,27,18
Mon 27th Jan 2014,7 - 8pm,15.2,0,2014,27,19
Mon 27th Jan 2014,8 - 9pm,14.2,0,2014,27,20
Mon 27th Jan 2014,9 - 10pm,13.6,0,2014,27,21
Mon 27th Jan 2014,10 - 11pm,11.8,0,2014,27,22
Mon 27th Jan 2014,11 - 12am,9.2,0,2014,27,23
Tue 28th Jan 2014,12 - 1am,8,0,2014,28,0
Tue 28th Jan 2014,1 - 2am,9.3,0,2014,28,1
Tue 28th Jan 2014,2 - 3am,10.3,0,2014,28,2
Tue 28th Jan 2014,3 - 4am,9.5,0,2014,28,3
Tue 28th Jan 2014,4 - 5am,8.3,0,2014,28,4
Tue 28th Jan 2014,5 - 6am,7.7,0,2014,28,5
Tue 28th Jan 2014,6 - 7am,8.1,0,2014,28,6
Tue 28th Jan 2014,7 - 8am,10.6,0,2014,28,7
Tue 28th Jan 2014,8 - 9am,12.8,0,2014,28,8
Tue 28th Jan 2014,9 - 10am,15.1,0,2014,28,9
Tue 28th Jan 2014,10 - 11am,16.2,0,2014,28,10
Tue 28th Jan 2014,11 - 12pm,17.2,0,2014,28,11
Tue 28th Jan 2014,12 - 1pm,18.5,0,2014,28,12
Tue 28th Jan 2014,1 - 2pm,19.1,0,2014,28,13
Tue 28th Jan 2014,2 - 3pm,20,0,2014,28,14
Tue 28th Jan 2014,3 - 4pm,20.2,0,2014,28,15
Tue 28th Jan 2014,4 - 5pm,19.5,0,2014,28,16
Tue 28th Jan 2014,5 - 6pm,18.6,0,2014,28,17
Tue 28th Jan 2014,6 - 7pm,17.5,0,2014,28,18
Tue 28th Jan 2014,7 - 8pm,15.8,0,2014,28,19
Tue 28th Jan 2014,8 - 9pm,14,0,2014,28,20
Tue 28th Jan 2014,9 - 10pm,13.1,0,2014,28,21
Tue 28th Jan 2014,10 - 11pm,11.4,0,2014,28,22
Tue 28th Jan 2014,11 - 12am,9.9,0,2014,28,23
Wed 29th Jan 2014,12 - 1am,8.3,0,2014,29,0
Wed 29th Jan 2014,1 - 2am,7.3,0,2014,29,1
Wed 29th Jan 2014,2 - 3am,6.7,0,2014,29,2
Wed 29th Jan 2014,3 - 4am,7.3,0,2014,29,3
Wed 29th Jan 2014,4 - 5am,6.5,0,2014,29,4
Wed 29th Jan 2014,5 - 6am,6.7,0,2014,29,5
Wed 29th Jan 2014,6 - 7am,7,0,2014,29,6
Wed 29th Jan 2014,7 - 8am,10.9,0,2014,29,7
Wed 29th Jan 2014,8 - 9am,14.1,0,2014,29,8
Wed 29th Jan 2014,9 - 10am,15,0,2014,29,9
Wed 29th Jan 2014,10 - 11am,17.7,0,2014,29,10
Wed 29th Jan 2014,11 - 12pm,19.4,0,2014,29,11
Wed 29th Jan 2014,12 - 1pm,21.2,0,2014,29,12
Wed 29th Jan 2014,1 - 2pm,22.3,0,2014,29,13
Wed 29th Jan 2014,2 - 3pm,21.8,0,2014,29,14
Wed 29th Jan 2014,3 - 4pm,22.1,0,2014,29,15
Wed 29th Jan 2014,4 - 5pm,20.9,0,2014,29,16
Wed 29th Jan 2014,5 - 6pm,20,0,2014,29,17
Wed 29th Jan 2014,6 - 7pm,18.9,0,2014,29,18
Wed 29th Jan 2014,7 - 8pm,17.4,0,2014,29,19
Wed 29th Jan 2014,8 - 9pm,14.9,0,2014,29,20
Wed 29th Jan 2014,9 - 10pm,12.7,0,2014,29,21
Wed 29th Jan 2014,10 - 11pm,11.7,0,2014,29,22
Wed 29th Jan 2014,11 - 12am,10.7,0,2014,29,23
Thu 30th Jan 2014,12 - 1am,10.2,0,2014,30,0
Thu 30th Jan 2014,1 - 2am,9.8,0,2014,30,1
Thu 30th Jan 2014,2 - 3am,9.1,0,2014,30,2
Thu 30th Jan 2014,3 - 4am,10,0,2014,30,3
Thu 30th Jan 2014,4 - 5am,9.2,0,2014,30,4
Thu 30th Jan 2014,5 - 6am,8.1,0,2014,30,5
Thu 30th Jan 2014,6 - 7am,8.1,0,2014,30,6
Thu 30th Jan 2014,7 - 8am,11.6,0,2014,30,7
Thu 30th Jan 2014,8 - 9am,16.3,0,2014,30,8
Thu 30th Jan 2014,9 - 10am,18.6,0,2014,30,9
Thu 30th Jan 2014,10 - 11am,20.6,0,2014,30,10
Thu 30th Jan 2014,11 - 12pm,21.9,0,2014,30,11
Thu 30th Jan 2014,12 - 1pm,22.7,0,2014,30,12
Thu 30th Jan 2014,1 - 2pm,23.2,0,2014,30,13
Thu 30th Jan 2014,2 - 3pm,23.8,0,2014,30,14
Thu 30th Jan 2014,3 - 4pm,23.1,0,2014,30,15
Thu 30th Jan 2014,4 - 5pm,21.2,0,2014,30,16
Thu 30th Jan 2014,5 - 6pm,20.8,0,2014,30,17
Thu 30th Jan 2014,6 - 7pm,19.8,0,2014,30,18
Thu 30th Jan 2014,7 - 8pm,18.2,0,2014,30,19
Thu 30th Jan 2014,8 - 9pm,16.6,0,2014,30,20
Thu 30th Jan 2014,9 - 10pm,16.6,0,2014,30,21
Thu 30th Jan 2014,10 - 11pm,17,0,2014,30,22
Thu 30th Jan 2014,11 - 12am,16.9,0,2014,30,23
Fri 31st Jan 2014,12 - 1am,16.6,0,2014,31,0
Fri 31st Jan 2014,1 - 2am,16.5,0,2014,31,1
Fri 31st Jan 2014,2 - 3am,16.4,0,2014,31,2
Fri 31st Jan 2014,3 - 4am,16.3,0,2014,31,3
Fri 31st Jan 2014,4 - 5am,16,0,2014,31,4
Fri 31st Jan 2014,5 - 6am,15.7,0,2014,31,5
Fri 31st Jan 2014,6 - 7am,15.3,0,2014,31,6
Fri 31st Jan 2014,7 - 8am,16.2,0,2014,31,7
Fri 31st Jan 2014,8 - 9am,16.7,0,2014,31,8
Fri 31st Jan 2014,9 - 10am,16.4,0,2014,31,9
Fri 31st Jan 2014,10 - 11am,17.1,0,2014,31,10
Fri 31st Jan 2014,11 - 12pm,17.1,0,2014,31,11
Fri 31st Jan 2014,12 - 1pm,18.4,0,2014,31,12
Fri 31st Jan 2014,1 - 2pm,17.5,0,2014,31,13
Fri 31st Jan 2014,2 - 3pm,17.9,0,2014,31,14
Fri 31st Jan 2014,3 - 4pm,18,0,2014,31,15
Fri 31st Jan 2014,4 - 5pm,18.4,0,2014,31,16
Fri 31st Jan 2014,5 - 6pm,17.1,0,2014,31,17
Fri 31st Jan 2014,6 - 7pm,16.9,0,2014,31,18
Fri 31st Jan 2014,7 - 8pm,16.5,0,2014,31,19
Fri 31st Jan 2014,8 - 9pm,15.7,0,2014,31,20
Fri 31st Jan 2014,9 - 10pm,15.2,0.7,2014,31,21
Fri 31st Jan 2014,10 - 11pm,14.6,0.7,2014,31,22
Fri 31st Jan 2014,11 - 12am,14.4,0,2014,31,23
Sat 1st Feb 2014,12 - 1am,14.4,0.1,2014,32,0
Sat 1st Feb 2014,1 - 2am,14,0,2014,32,1
Sat 1st Feb 2014,2 - 3am,14.1,0.2,2014,32,2
Sat 1st Feb 2014,3 - 4am,14.2,0.3,2014,32,3
Sat 1st Feb 2014,4 - 5am,14.2,0,2014,32,4
Sat 1st Feb 2014,5 - 6am,14.3,2.2,2014,32,5
Sat 1st Feb 2014,6 - 7am,14.1,0.3,2014,32,6
Sat 1st Feb 2014,7 - 8am,14.2,0.7,2014,32,7
Sat 1st Feb 2014,8 - 9am,14.8,0.2,2014,32,8
Sat 1st Feb 2014,9 - 10am,16.6,0,2014,32,9
Sat 1st Feb 2014,10 - 11am,17.6,0,2014,32,10
Sat 1st Feb 2014,11 - 12pm,19.2,0,2014,32,11
Sat 1st Feb 2014,12 - 1pm,19.5,0,2014,32,12
Sat 1st Feb 2014,1 - 2pm,18.8,0,2014,32,13
Sat 1st Feb 2014,2 - 3pm,18.7,0,2014,32,14
Sat 1st Feb 2014,3 - 4pm,18.1,0.1,2014,32,15
Sat 1st Feb 2014,4 - 5pm,17.4,0,2014,32,16
Sat 1st Feb 2014,5 - 6pm,16.6,0.3,2014,32,17
Sat 1st Feb 2014,6 - 7pm,16.2,0,2014,32,18
Sat 1st Feb 2014,7 - 8pm,16.1,0,2014,32,19
Sat 1st Feb 2014,8 - 9pm,14.9,0,2014,32,20
Sat 1st Feb 2014,9 - 10pm,14.5,0,2014,32,21
Sat 1st Feb 2014,10 - 11pm,14.5,0.2,2014,32,22
Sat 1st Feb 2014,11 - 12am,14.4,1.1,2014,32,23
Sun 2nd Feb 2014,12 - 1am,14.1,2.7,2014,33,0
Sun 2nd Feb 2014,1 - 2am,13.9,1.1,2014,33,1
Sun 2nd Feb 2014,2 - 3am,13.8,0.1,2014,33,2
Sun 2nd Feb 2014,3 - 4am,13.3,0.3,2014,33,3
Sun 2nd Feb 2014,4 - 5am,13,0,2014,33,4
Sun 2nd Feb 2014,5 - 6am,12.8,0,2014,33,5
Sun 2nd Feb 2014,6 - 7am,12.5,0,2014,33,6
Sun 2nd Feb 2014,7 - 8am,12.8,0,2014,33,7
Sun 2nd Feb 2014,8 - 9am,14.2,0,2014,33,8
Sun 2nd Feb 2014,9 - 10am,16.2,0,2014,33,9
Sun 2nd Feb 2014,10 - 11am,15.8,0,2014,33,10
Sun 2nd Feb 2014,11 - 12pm,17.2,0,2014,33,11
Sun 2nd Feb 2014,12 - 1pm,18.8,0,2014,33,12
Sun 2nd Feb 2014,1 - 2pm,19.2,0,2014,33,13
Sun 2nd Feb 2014,2 - 3pm,19,0,2014,33,14
Sun 2nd Feb 2014,3 - 4pm,19.3,0,2014,33,15
Sun 2nd Feb 2014,4 - 5pm,19.4,0,2014,33,16
Sun 2nd Feb 2014,5 - 6pm,19.3,0,2014,33,17
Sun 2nd Feb 2014,6 - 7pm,18.2,0,2014,33,18
Sun 2nd Feb 2014,7 - 8pm,16.9,0,2014,33,19
Sun 2nd Feb 2014,8 - 9pm,14,0,2014,33,20
Sun 2nd Feb 2014,9 - 10pm,11.8,0,2014,33,21
Sun 2nd Feb 2014,10 - 11pm,12.1,0,2014,33,22
Sun 2nd Feb 2014,11 - 12am,12.7,0,2014,33,23
Mon 3rd Feb 2014,12 - 1am,12.6,0,2014,34,0
Mon 3rd Feb 2014,1 - 2am,12.3,0,2014,34,1
Mon 3rd Feb 2014,2 - 3am,11.9,0,2014,34,2
Mon 3rd Feb 2014,3 - 4am,11.7,0,2014,34,3
Mon 3rd Feb 2014,4 - 5am,9.7,0,2014,34,4
Mon 3rd Feb 2014,5 - 6am,8.9,0,2014,34,5
Mon 3rd Feb 2014,6 - 7am,8.7,0,2014,34,6
Mon 3rd Feb 2014,7 - 8am,11.6,0,2014,34,7
Mon 3rd Feb 2014,8 - 9am,15.1,0,2014,34,8
Mon 3rd Feb 2014,9 - 10am,17.4,0,2014,34,9
Mon 3rd Feb 2014,10 - 11am,18.9,0,2014,34,10
Mon 3rd Feb 2014,11 - 12pm,20.4,0,2014,34,11
Mon 3rd Feb 2014,12 - 1pm,21.7,0,2014,34,12
Mon 3rd Feb 2014,1 - 2pm,21.8,0,2014,34,13
Mon 3rd Feb 2014,2 - 3pm,22.4,0,2014,34,14
Mon 3rd Feb 2014,3 - 4pm,22.5,0,2014,34,15
Mon 3rd Feb 2014,4 - 5pm,22.1,0,2014,34,16
Mon 3rd Feb 2014,5 - 6pm,21.2,0,2014,34,17
Mon 3rd Feb 2014,6 - 7pm,19.8,0,2014,34,18
Mon 3rd Feb 2014,7 - 8pm,18.3,0,2014,34,19
Mon 3rd Feb 2014,8 - 9pm,16.2,0,2014,34,20
Mon 3rd Feb 2014,9 - 10pm,13.4,0,2014,34,21
Mon 3rd Feb 2014,10 - 11pm,12.3,0,2014,34,22
Mon 3rd Feb 2014,11 - 12am,11.5,0,2014,34,23
Tue 4th Feb 2014,12 - 1am,11.1,0,2014,35,0
Tue 4th Feb 2014,1 - 2am,10.7,0,2014,35,1
Tue 4th Feb 2014,2 - 3am,10.1,0,2014,35,2
Tue 4th Feb 2014,3 - 4am,9.8,0,2014,35,3
Tue 4th Feb 2014,4 - 5am,9.6,0,2014,35,4
Tue 4th Feb 2014,5 - 6am,10.2,0,2014,35,5
Tue 4th Feb 2014,6 - 7am,11.2,0,2014,35,6
Tue 4th Feb 2014,7 - 8am,13.4,0,2014,35,7
Tue 4th Feb 2014,8 - 9am,16.6,0,2014,35,8
Tue 4th Feb 2014,9 - 10am,18.4,0,2014,35,9
Tue 4th Feb 2014,10 - 11am,20.2,0,2014,35,10
Tue 4th Feb 2014,11 - 12pm,23,0,2014,35,11
Tue 4th Feb 2014,12 - 1pm,24.1,0,2014,35,12
Tue 4th Feb 2014,1 - 2pm,24.6,0,2014,35,13
Tue 4th Feb 2014,2 - 3pm,24.5,0,2014,35,14
