year,month,day,hour,mean.ta,mean.rh,radiation.MJ.m2,rainTotal.mm,mean.wind.speed.m.s,mean.solar.rad.w.m2
2018,8,28,19,10.1,79,0,1.7,6.1,0
2018,8,28,20,8.9,85,0,1.7,3.5,0
2018,8,28,21,8,88,0,1.7,3.8,0
2018,8,28,22,7.1,90,0,1.7,3.2,0
2018,8,28,23,6.8,91,0,0.3,3.1,0
2018,8,29,0,7,92,0,0,4.2,0
2018,8,29,1,6.6,94,0,0,7.2,0
2018,8,29,2,6.3,94,0,0,8,0
2018,8,29,3,6.4,95,0,0,2.3,0
2018,8,29,4,6.2,94,0,0,2.4,0
2018,8,29,5,5.9,94,0.06,0,1.6,16.66666667
2018,8,29,6,6,94,0.22,0,3.1,61.11111111
2018,8,29,7,6.4,94,0.37,0,3.2,102.7777778
2018,8,29,8,7.2,92,1,0,4.3,277.7777778
2018,8,29,9,8.8,89,0.78,0,3.6,216.6666667
2018,8,29,10,10.3,84,0.62,0,2.8,172.2222222
2018,8,29,11,12.3,76,0.52,0,5.5,144.4444444
2018,8,29,12,12.9,73,0.79,0,5.5,219.4444444
2018,8,29,13,13,76,0.87,0,6,241.6666667
2018,8,29,14,13.2,78,0.58,0,5.8,161.1111111
2018,8,29,15,13.7,77,0.12,0,4.8,33.33333333
2018,8,29,16,14.7,73,0,0,2.6,0
2018,8,29,17,15.3,70,0,0,2.1,0
2018,8,29,18,14.2,74,0,0,2.7,0
2018,8,29,19,12.2,82,0,0,2.2,0
2018,8,29,20,11.6,84,0,0,2.4,0
2018,8,29,21,11.6,85,0,0,3.1,0
2018,8,29,22,10.3,89,0,0,2.8,0
2018,8,29,23,9.5,92,0,0,2.2,0
2018,8,30,0,10.1,85,0,0,1.8,0
2018,8,30,1,11.1,78,0,0,2.3,0
2018,8,30,2,10.7,77,0,0,2.5,0
2018,8,30,3,10.5,77,0,0,2.6,0
2018,8,30,4,9.6,78,0.01,0,2.7,2.777777778
2018,8,30,5,8.4,81,0.08,0,3.3,22.22222222
2018,8,30,6,7.3,84,0.5,0,3,138.8888889
2018,8,30,7,6.5,87,0.84,0,3.7,233.3333333
2018,8,30,8,5.2,92,1.63,0,3.4,452.7777778
2018,8,30,9,7,91,1.59,0,3.5,441.6666667
2018,8,30,10,9.5,85,2.13,0,3.2,591.6666667
2018,8,30,11,11.9,77,1.79,0,3.9,497.2222222
2018,8,30,12,13.7,67,1.15,0,4,319.4444444
2018,8,30,13,16,57,1.29,0,3.4,358.3333333
2018,8,30,14,16.9,49,0.76,0,3.2,211.1111111
2018,8,30,15,16.4,51,0.19,0,2.4,52.77777778
2018,8,30,16,17.2,50,0,0,2.5,0
2018,8,30,17,16.7,51,0,0,2.5,0
2018,8,30,18,14.6,66,0,0,2.6,0
2018,8,30,19,11.5,79,0,0,2.9,0
2018,8,30,20,10.9,84,0,0,2.9,0
2018,8,30,21,10.8,84,0,0,2.2,0
2018,8,30,22,10.2,88,0,0,2.5,0
2018,8,30,23,11.1,89,0,0,2.2,0
2018,8,31,0,10.2,90,0,0,2.2,0
2018,8,31,1,10.4,88,0,0,1.7,0
2018,8,31,2,10.3,88,0,0,0.7,0
2018,8,31,3,9.9,90,0,0,0.8,0
2018,8,31,4,9.8,92,0,0,0.9,0
2018,8,31,5,9.7,93,0.03,0,0.3,8.333333333
2018,8,31,6,10.8,91,0.19,0,1.3,52.77777778
2018,8,31,7,10.4,89,0.22,0,2,61.11111111
2018,8,31,8,10.4,88,0.21,0,1.5,58.33333333
2018,8,31,9,9.9,88,0.52,0,1.4,144.4444444
2018,8,31,10,9.6,88,1.97,0,1.2,547.2222222
2018,8,31,11,9.4,89,1.58,0,2.5,438.8888889
2018,8,31,12,9.4,87,1.18,0,4,327.7777778
2018,8,31,13,10.7,82,1,0,5.3,277.7777778
2018,8,31,14,10.8,80,0.51,0,5.5,141.6666667
2018,8,31,15,10.3,83,0.04,0,2.9,11.11111111
2018,8,31,16,9.4,84,0,0,2.1,0
2018,8,31,17,8.6,86,0,0,3,0
2018,8,31,18,8.2,88,0,0,2.7,0
2018,8,31,19,8.4,88,0,0,2,0
2018,8,31,20,8.4,86,0,0,0.9,0
2018,8,31,21,8.6,85,0,0,2.6,0
2018,8,31,22,8.8,83,0,0,2,0
2018,8,31,23,8.8,81,0,0,2.9,0
2018,9,1,0,9,82,0,0,4.3,0
2018,9,1,1,8.9,82,0,0,4.1,0
2018,9,1,2,9.3,81,0,0,3.7,0
2018,9,1,3,9.4,81,0,0,4.9,0
2018,9,1,4,9.6,81,0.01,0,4.5,2.777777778
2018,9,1,5,9.2,85,0.16,0,3.5,44.44444444
2018,9,1,6,8.5,87,0.91,0,4.4,252.7777778
2018,9,1,7,7.9,89,1.55,0,5.5,430.5555556
2018,9,1,8,7.4,90,1.89,0,5.9,525
2018,9,1,9,9.7,84,2.18,0,5.6,605.5555556
2018,9,1,10,13.4,68,2.25,0,5.6,625
2018,9,1,11,14.8,63,2.1,0,4.9,583.3333333
2018,9,1,12,15.6,59,1.77,0,5.7,491.6666667
2018,9,1,13,16.3,52,1.23,0,6,341.6666667
2018,9,1,14,16.2,58,0.69,0,8,191.6666667
2018,9,1,15,15.9,59,0.07,0,4.9,19.44444444
2018,9,1,16,15.2,56,0,0,2.9,0
2018,9,1,17,14.7,55,0,0,0.9,0
2018,9,1,18,12.7,62,0,0,0.7,0
2018,9,1,19,11.6,68,0,0,1.3,0
2018,9,1,20,11.2,70,0,0,0.8,0
2018,9,1,21,10.9,72,0,0,0.6,0
2018,9,1,22,11.7,72,0,0,1.4,0
2018,9,1,23,11.7,74,0,0,0.8,0
2018,9,2,0,11.5,78,0,0,0.7,0
2018,9,2,1,12,77,0,0,1.1,0
2018,9,2,2,10.6,77,0,0,1.1,0
2018,9,2,3,9.1,82,0,0,0.8,0
2018,9,2,4,8.5,87,0,0,0.7,0
2018,9,2,5,8.7,88,0.05,0,0.4,13.88888889
2018,9,2,6,9.2,88,0.14,0,0.8,38.88888889
2018,9,2,7,9.5,87,0.24,0,1.7,66.66666667
2018,9,2,8,10.2,84,0.46,0,2.2,127.7777778
2018,9,2,9,10.4,84,0.63,0,5.2,175
2018,9,2,10,11,80,0.89,0,5.6,247.2222222
2018,9,2,11,11.3,82,0.78,0,5.2,216.6666667
2018,9,2,12,11.9,80,1.02,0,3.2,283.3333333
2018,9,2,13,13,79,0.83,0,3.2,230.5555556
2018,9,2,14,13.8,81,0.27,0,4.7,75
2018,9,2,15,15.1,76,0.05,0,4.5,13.88888889
2018,9,2,16,14.7,76,0,0,2.9,0
2018,9,2,17,14,81,0,0,2.3,0
2018,9,2,18,12.6,88,0,0,2.3,0
2018,9,2,19,12,91,0,0,1.4,0
2018,9,2,20,11.8,90,0,0,1.3,0
2018,9,2,21,12,85,0,0,0.8,0
2018,9,2,22,12.1,82,0,0,0.4,0
2018,9,2,23,12,82,0,0,0.7,0
2018,9,3,0,11.8,83,0,0,1.2,0
2018,9,3,1,10.9,89,0,0,1.7,0
2018,9,3,2,11,87,0,0,1.3,0
2018,9,3,3,11.1,86,0,0,0.4,0
2018,9,3,4,11,86,0,0,0.7,0
2018,9,3,5,10.5,90,0.08,0,0.8,22.22222222
2018,9,3,6,9.7,92,0.33,0,1.8,91.66666667
2018,9,3,7,9.4,91,0.57,0,2.2,158.3333333
2018,9,3,8,9.2,89,0.86,0,2,238.8888889
2018,9,3,9,9.1,87,0.8,0,2.1,222.2222222
2018,9,3,10,9.2,85,0.71,0,2.1,197.2222222
2018,9,3,11,9.4,83,0.46,0,1.7,127.7777778
2018,9,3,12,9.3,83,0.28,0,2,77.77777778
2018,9,3,13,8.8,82,0.35,0,3.5,97.22222222
2018,9,3,14,8.2,84,0.09,0,3.8,25
2018,9,3,15,7.8,84,0.02,0,3.7,5.555555556
2018,9,3,16,8,84,0,0.6,3.7,0
2018,9,3,17,8,85,0,0,3.9,0
2018,9,3,18,7.8,86,0,0,2.7,0
2018,9,3,19,7.6,85,0,0,2.5,0
2018,9,3,20,7.3,84,0,0,3.6,0
2018,9,3,21,7.1,84,0,0,3.1,0
2018,9,3,22,6.9,85,0,0,1.5,0
2018,9,3,23,7,84,0,0,0.5,0
2018,9,4,0,7,86,0,0,2.9,0
2018,9,4,1,7.1,86,0,0,1.8,0
2018,9,4,2,7.1,86,0,0,1.2,0
2018,9,4,3,6.9,85,0,0,1.1,0
2018,9,4,4,6.8,85,0,0,1.2,0
2018,9,4,5,6.8,84,0.05,0,0.9,13.88888889
2018,9,4,6,7.3,82,0.13,0,1.1,36.11111111
2018,9,4,7,7.5,82,0.27,0,3,75
2018,9,4,8,7.8,83,0.31,0,3,86.11111111
2018,9,4,9,7.9,83,0.49,0,3,136.1111111
2018,9,4,10,8,83,0.65,0,5.7,180.5555556
2018,9,4,11,8.2,82,0.46,0,5.2,127.7777778
2018,9,4,12,8.4,82,0.4,0,8.8,111.1111111
2018,9,4,13,8.6,82,0.29,0,8.9,80.55555556
2018,9,4,14,8.5,82,0.16,0,10.4,44.44444444
2018,9,4,15,8.6,83,0.04,0,6.9,11.11111111
2018,9,4,16,8.6,85,0,0,7,0
2018,9,4,17,8.6,82,0,0,8.7,0
2018,9,4,18,8.5,83,0,0,9.8,0
2018,9,4,19,8.5,82,0,0,2.9,0
2018,9,4,20,8.2,85,0,0,3.5,0
2018,9,4,21,8.3,83,0,0,1.3,0
2018,9,4,22,8.1,84,0,0,2.5,0
2018,9,4,23,8.1,84,0,0,3.3,0
2018,9,5,0,8.4,81,0,0,4.4,0
2018,9,5,1,8.4,82,0,0,5.2,0
2018,9,5,2,8.4,80,0,0,6.3,0
2018,9,5,3,8.3,84,0,0,7.4,0
2018,9,5,4,8.2,86,0.01,0,5.3,2.777777778
2018,9,5,5,8.2,85,0.21,0,6.3,58.33333333
2018,9,5,6,8.3,81,0.66,0,8.1,183.3333333
2018,9,5,7,7.9,82,1.13,0,8.5,313.8888889
2018,9,5,8,8.1,78,1.34,0,8.5,372.2222222
2018,9,5,9,8.8,78,1.12,0,10.7,311.1111111
2018,9,5,10,9.5,79,0.89,0,10.4,247.2222222
2018,9,5,11,9.7,80,1.11,0,8.2,308.3333333
2018,9,5,12,9.6,80,1.1,0,7,305.5555556
2018,9,5,13,9.7,79,0.71,0,5,197.2222222
2018,9,5,14,9.9,79,0.19,0,4.4,52.77777778
2018,9,5,15,9.9,79,0.07,0,2.4,19.44444444
2018,9,5,16,9.7,80,0,0,1,0
2018,9,5,17,9.1,80,0,0,1.4,0
2018,9,5,18,8.3,83,0,0,2.2,0
2018,9,5,19,8,86,0,0,1.6,0
2018,9,5,20,7.9,86,0,0,1.1,0
2018,9,5,21,7.9,85,0,0,1.5,0
2018,9,5,22,7.9,87,0,0,1.1,0
2018,9,5,23,8.1,85,0,0,2,0
2018,9,6,0,8.2,85,0,0,4.9,0
2018,9,6,1,8.4,86,0,0,2.7,0
2018,9,6,2,8.5,84,0,0,3.3,0
2018,9,6,3,8.6,82,0,0,3.2,0
2018,9,6,4,8.2,82,0.01,0,2.2,2.777777778
2018,9,6,5,8.2,81,0.12,0,2.7,33.33333333
2018,9,6,6,8.3,82,0.36,0,3.9,100
2018,9,6,7,8.4,77,0.79,0,3.6,219.4444444
2018,9,6,8,8.4,81,0.81,0,3.6,225
2018,9,6,9,8.6,80,1.66,0,6.5,461.1111111
2018,9,6,10,10,72,1.94,0,4.8,538.8888889
2018,9,6,11,10.2,71,1.95,0,3.1,541.6666667
2018,9,6,12,11.3,67,1.67,0,4.4,463.8888889
2018,9,6,13,11.9,64,1.16,0,4.4,322.2222222
2018,9,6,14,12,64,0.19,0,3.8,52.77777778
2018,9,6,15,11.8,63,0.06,0,3.6,16.66666667
2018,9,6,16,11.4,63,0,0,3.3,0
2018,9,6,17,9.2,68,0,0,1.5,0
2018,9,6,18,8.3,71,0,0,1.4,0
2018,9,6,19,7.9,74,0,0,0.5,0
2018,9,6,20,7.6,75,0,0,0.7,0
2018,9,6,21,7.9,74,0,0,0.5,0
2018,9,6,22,8.1,74,0,0,0.9,0
2018,9,6,23,8.3,75,0,0,2,0
2018,9,7,0,8.3,74,0,0,0.5,0
2018,9,7,1,8.3,73,0,0,0.8,0
2018,9,7,2,8.5,72,0,0,1.2,0
2018,9,7,3,8.2,74,0,0,0.7,0
2018,9,7,4,7.8,78,0.01,0,1,2.777777778
2018,9,7,5,7.7,78,0.13,0,0.6,36.11111111
2018,9,7,6,7.9,75,0.44,0,1.2,122.2222222
2018,9,7,7,7.6,80,1.09,0,1.1,302.7777778
2018,9,7,8,7.3,86,1.49,0,1.5,413.8888889
2018,9,7,9,7.7,87,1.34,0,1.3,372.2222222
2018,9,7,10,8.8,82,2,0,1.6,555.5555556
2018,9,7,11,9.8,78,1.18,0,3.9,327.7777778
2018,9,7,12,9.9,79,0.75,0,3.8,208.3333333
2018,9,7,13,10.2,79,0.47,0,3.4,130.5555556
2018,9,7,14,10.2,76,0.24,0,3.1,66.66666667
2018,9,7,15,9.9,78,0.06,0,2.9,16.66666667
2018,9,7,16,9.5,81,0,0,1.6,0
2018,9,7,17,9,84,0,0,0.7,0
2018,9,7,18,8.4,87,0,0,0.7,0
2018,9,7,19,8.2,88,0,0,2,0
2018,9,7,20,7.9,89,0,0,2.1,0
2018,9,7,21,7.9,88,0,0,2.4,0
2018,9,7,22,7.9,86,0,0,2.7,0
2018,9,7,23,8,85,0,0,2.1,0
2018,9,8,0,7.6,87,0,0,1.2,0
2018,9,8,1,7.1,89,0,0,0.7,0
2018,9,8,2,7.4,88,0,0,1.8,0
2018,9,8,3,6.8,88,0,0,1.1,0
2018,9,8,4,6.2,90,0.02,0,1.4,5.555555556
2018,9,8,5,5.9,90,0.17,0,0.5,47.22222222
2018,9,8,6,5.7,88,0.64,0,0.9,177.7777778
2018,9,8,7,5.2,90,1.11,0,1,308.3333333
2018,9,8,8,6.5,89,1.12,0,1.2,311.1111111
2018,9,8,9,7.9,87,1.61,0,1.2,447.2222222
2018,9,8,10,8.8,83,2.07,0,1.2,575
2018,9,8,11,9.7,79,2.08,0,1.4,577.7777778
2018,9,8,12,10.4,74,0.96,0,1.8,266.6666667
2018,9,8,13,10.9,73,0.65,0,2.4,180.5555556
2018,9,8,14,11,72,0.4,0,4.3,111.1111111
2018,9,8,15,9.7,75,0.24,0,3.9,66.66666667
2018,9,8,16,9.9,69,0,0,1.4,0
2018,9,8,17,9.4,66,0,0,1.1,0
2018,9,8,18,9.2,68,0,0,1.2,0
2018,9,8,19,8.3,68,0,0,0.9,0
2018,9,8,20,7.8,71,0,0,1.4,0
2018,9,8,21,7.3,75,0,0,2.4,0
2018,9,8,22,6.7,75,0,0,2.2,0
2018,9,8,23,6.2,79,0,0,1.9,0
2018,9,9,0,6.2,83,0,0,1.7,0
2018,9,9,1,6.3,86,0,0,1.6,0
2018,9,9,2,6.4,87,0,0,1.5,0
2018,9,9,3,6.1,88,0,0,1.7,0
2018,9,9,4,6.7,87,0.02,0,1.1,5.555555556
2018,9,9,5,6.8,82,0.22,0,0.6,61.11111111
2018,9,9,6,7.2,76,0.71,0,1.4,197.2222222
2018,9,9,7,7.2,75,1.12,0,5.6,311.1111111
2018,9,9,8,7.4,75,1.69,0,7.4,469.4444444
2018,9,9,9,8.6,72,2.19,0,6.9,608.3333333
2018,9,9,10,9.2,71,1.83,0,8.5,508.3333333
2018,9,9,11,9.6,69,1.97,0,9.8,547.2222222
2018,9,9,12,10.2,69,2.01,0,8.8,558.3333333
2018,9,9,13,9.8,68,1.6,0,8.1,444.4444444
2018,9,9,14,9.8,70,0.45,0,7.3,125
2018,9,9,15,10,69,0.15,0,5.1,41.66666667
2018,9,9,16,9.7,69,0,0,5.9,0
2018,9,9,17,8.3,72,0,0,7.1,0
2018,9,9,18,7.8,74,0,0,7.1,0
2018,9,9,19,6.5,78,0,0,6.4,0
2018,9,9,20,5,84,0,0,6.5,0
2018,9,9,21,3.5,89,0,0,7.5,0
2018,9,9,22,3.6,92,0,0,5.9,0
2018,9,9,23,4.3,91,0,0,6.4,0
2018,9,10,0,4.9,91,0,0,6.9,0
2018,9,10,1,5.8,88,0,0,6.1,0
2018,9,10,2,6.7,84,0,0,4.6,0
2018,9,10,3,5.2,85,0,0,4.6,0
2018,9,10,4,3.6,90,0.04,0,5.3,11.11111111
2018,9,10,5,3.2,93,0.58,0,6.2,161.1111111
2018,9,10,6,4.6,92,1.17,0,7.7,325
2018,9,10,7,4.9,88,1.76,0,7.3,488.8888889
2018,9,10,8,4.7,89,2.26,0,7,627.7777778
2018,9,10,9,8.2,77,2.44,0,7.2,677.7777778
2018,9,10,10,9.7,67,2.46,0,7.5,683.3333333
2018,9,10,11,10.3,65,2.32,0,7.1,644.4444444
2018,9,10,12,10.6,65,2.03,0,4.3,563.8888889
2018,9,10,13,10.9,66,1.52,0,6.9,422.2222222
2018,9,10,14,11,66,0.86,0,5.8,238.8888889
2018,9,10,15,10.9,67,0.21,0,5.9,58.33333333
2018,9,10,16,10.8,66,0,0,6.5,0
2018,9,10,17,10,68,0,0,5.5,0
2018,9,10,18,8.8,71,0,0,4.8,0
2018,9,10,19,6.3,80,0,0,5.8,0
2018,9,10,20,5.4,85,0,0,5.9,0
2018,9,10,21,4.4,87,0,0,6,0
2018,9,10,22,3.5,92,0,0,5.8,0
2018,9,10,23,4.9,92,0,0,5.4,0
2018,9,11,0,6,91,0,0,6.2,0
2018,9,11,1,6,90,0,0,5.9,0
2018,9,11,2,6,91,0,0,5.5,0
2018,9,11,3,6,92,0,0,4.7,0
2018,9,11,4,5.9,90,0.03,0,4.4,8.333333333
2018,9,11,5,6.1,89,0.21,0,3.1,58.33333333
2018,9,11,6,6.2,89,0.54,0,1.7,150
2018,9,11,7,6.4,89,0.78,0,3.3,216.6666667
2018,9,11,8,7,87,1.1,0,3.4,305.5555556
2018,9,11,9,8.2,80,1.14,0,6.4,316.6666667
2018,9,11,10,9.5,78,1.47,0,7.3,408.3333333
2018,9,11,11,11,76,0.93,0,8.8,258.3333333
2018,9,11,12,12.2,71,0.82,0,8.9,227.7777778
2018,9,11,13,13.3,67,0.69,0,10.5,191.6666667
2018,9,11,14,12.6,69,0.5,0,10.8,138.8888889
2018,9,11,15,12.4,71,0.26,0,8.7,72.22222222
2018,9,11,16,12,69,0.01,0,5.5,2.777777778
2018,9,11,17,11.3,66,0,0,2.2,0
2018,9,11,18,10.4,67,0,0,1.6,0
2018,9,11,19,7.8,77,0,0,5.7,0
2018,9,11,20,5.7,85,0,0,7.7,0
2018,9,11,21,4.9,90,0,0,2.2,0
2018,9,11,22,3.9,92,0,0,2.1,0
2018,9,11,23,3,94,0,0,2.5,0
2018,9,12,0,2.8,94,0,0,2.3,0
2018,9,12,1,2.7,95,0,0,2.9,0
2018,9,12,2,3.8,95,0,0,6,0
2018,9,12,3,4.1,94,0,0,4.6,0
2018,9,12,4,3.2,93,0.03,0,3.5,8.333333333
2018,9,12,5,1.9,94,0.54,0,3.7,150
2018,9,12,6,1.4,94,1.14,0,4.2,316.6666667
2018,9,12,7,1.7,94,1.68,0,6.1,466.6666667
2018,9,12,8,3.3,92,2.1,0,7,583.3333333
2018,9,12,9,7.3,81,2.35,0,7.2,652.7777778
2018,9,12,10,10.9,67,2.4,0,7.1,666.6666667
2018,9,12,11,13.5,65,2.24,0,8,622.2222222
2018,9,12,12,15.1,64,1.89,0,7.4,525
2018,9,12,13,15.8,64,1.38,0,6.6,383.3333333
2018,9,12,14,16.1,64,0.78,0,5.9,216.6666667
2018,9,12,15,16.1,63,0.21,0,4.5,58.33333333
2018,9,12,16,15.7,63,0,0,3.4,0
2018,9,12,17,15.1,64,0,0,3.4,0
2018,9,12,18,13.2,69,0,0,2.7,0
2018,9,12,19,10.9,77,0,0,2,0
2018,9,12,20,9.8,81,0,0,1.1,0
2018,9,12,21,8.5,85,0,0,1.5,0
2018,9,12,22,7.3,88,0,0,1.1,0
2018,9,12,23,6.2,91,0,0,1.2,0
2018,9,13,0,5.2,92,0,0,0.9,0
2018,9,13,1,5.2,93,0,0,0.7,0
2018,9,13,2,4.9,93,0,0,1.1,0
2018,9,13,3,4.2,93,0,0,1.5,0
2018,9,13,4,3.8,94,0.05,0,1.9,13.88888889
2018,9,13,5,3.5,94,0.5,0,1.4,138.8888889
2018,9,13,6,5.4,91,0.89,0,0.9,247.2222222
2018,9,13,7,7.3,84,1.21,0,1.1,336.1111111
2018,9,13,8,11,72,1.64,0,1.2,455.5555556
2018,9,13,9,13,64,1.74,0,1.4,483.3333333
2018,9,13,10,13.6,64,2.45,0,1.6,680.5555556
2018,9,13,11,14.6,61,2.11,0,2.1,586.1111111
2018,9,13,12,14.8,60,1.75,0,3.8,486.1111111
2018,9,13,13,15.8,58,1.46,0,5.6,405.5555556
2018,9,13,14,15.8,56,0.61,0,5.6,169.4444444
2018,9,13,15,15,60,0.14,0,4.9,38.88888889
2018,9,13,16,14.7,60,0,0,4,0
2018,9,13,17,13.9,62,0,0,5.2,0
2018,9,13,18,13,62,0,0,5.4,0
2018,9,13,19,12.1,67,0,0,5.7,0
2018,9,13,20,12.2,68,0,0,6.6,0
2018,9,13,21,12.3,68,0,0,7.6,0
2018,9,13,22,12.1,70,0,0,7.3,0
2018,9,13,23,12.1,72,0,0,7.9,0
2018,9,14,0,11.9,71,0,0,6.2,0
2018,9,14,1,11.4,74,0,0,7,0
2018,9,14,2,11.9,74,0,0,8,0
2018,9,14,3,12,75,0,0,7.6,0
2018,9,14,4,11.5,76,0.05,0,8.1,13.88888889
2018,9,14,5,11.7,76,0.47,0,8.2,130.5555556
2018,9,14,6,11.6,77,1.19,0,8.8,330.5555556
2018,9,14,7,11.2,79,1.7,0,7.8,472.2222222
2018,9,14,8,12,77,2.16,0,7.6,600
2018,9,14,9,14.4,68,2.4,0,8.1,666.6666667
2018,9,14,10,16.3,63,2.46,0.3,7.8,683.3333333
2018,9,14,11,17.5,60,2.3,2.2,5.4,638.8888889
2018,9,14,12,18.2,60,1.96,0.5,6.7,544.4444444
2018,9,14,13,18.8,59,1.46,0.2,5.7,405.5555556
2018,9,14,14,19.2,59,0.85,0.2,8.2,236.1111111
2018,9,14,15,19.2,58,0.24,0.2,8.7,66.66666667
2018,9,14,16,19.3,56,0.01,0.2,6.4,2.777777778
2018,9,14,17,19,57,0,0.2,5.8,0
2018,9,14,18,17.3,65,0,0.2,5.6,0
2018,9,14,19,13.3,77,0,0.5,5.3,0
2018,9,14,20,10.5,86,0,0.5,4.7,0
2018,9,14,21,9.8,89,0,0.5,5.4,0
2018,9,14,22,11,87,0,0.5,5,0
2018,9,14,23,10.5,88,0,0.5,5,0
2018,9,15,0,8.3,92,0,0.5,4,0
2018,9,15,1,7.2,94,0,0.5,4,0
2018,9,15,2,6.8,94,0,0.5,3.2,0
2018,9,15,3,6.3,95,0,0.5,1.7,0
2018,9,15,4,5.4,96,0.04,0.5,3.9,11.11111111
2018,9,15,5,5.1,96,0.62,0.5,4.7,172.2222222
2018,9,15,6,4.4,96,1.23,0.5,4.7,341.6666667
2018,9,15,7,4.2,96,1.78,0.7,4.8,494.4444444
2018,9,15,8,6.8,95,2.21,0.4,4.6,613.8888889
2018,9,15,9,10.6,87,2.46,0.4,5.2,683.3333333
2018,9,15,10,14,76,2.43,0.4,3.9,675
2018,9,15,11,16.4,69,2.31,0.4,4.4,641.6666667
2018,9,15,12,18.5,63,1.99,0.4,5.4,552.7777778
2018,9,15,13,19.6,60,1.49,0.4,5.2,413.8888889
2018,9,15,14,19.7,61,0.88,0.4,3.8,244.4444444
2018,9,15,15,19.6,57,0.27,0.4,2.5,75
2018,9,15,16,19.6,57,0.01,0.3,1.4,2.777777778
2018,9,15,17,18.9,55,0,0,1.1,0
2018,9,15,18,16.7,59,0,0,0.6,0
2018,9,15,19,13.4,72,0,0.3,1.4,0
2018,9,15,20,12,78,0,0.4,1.8,0
2018,9,15,21,11.6,76,0,0.4,0.3,0
2018,9,15,22,12.6,61,0,0.4,2.5,0
2018,9,15,23,9.6,79,0,0.7,4.4,0
2018,9,16,0,7.3,84,0,0,5.2,0
2018,9,16,1,6.2,89,0,0,5.2,0
2018,9,16,2,6.3,92,0,0,3.5,0
2018,9,16,3,6.6,89,0,0,2.2,0
2018,9,16,4,10.6,69,0.07,0,1.5,19.44444444
2018,9,16,5,11.8,58,0.51,0,2.2,141.6666667
2018,9,16,6,11.9,56,1.25,0,2.1,347.2222222
2018,9,16,7,11.3,62,1.83,0,2.3,508.3333333
2018,9,16,8,13.3,69,2.2,0,3.2,611.1111111
2018,9,16,9,15.3,68,2.47,0,3,686.1111111
2018,9,16,10,15.9,66,2.52,0,3.1,700
2018,9,16,11,16.4,61,2.38,0,3.3,661.1111111
2018,9,16,12,17.1,58,2.33,0,3.2,647.2222222
2018,9,16,13,17.3,57,1.46,0,3,405.5555556
2018,9,16,14,17.1,56,0.51,0,2.9,141.6666667
2018,9,16,15,17.2,55,0.24,0,2.8,66.66666667
2018,9,16,16,15.9,58,0.01,0,2.7,2.777777778
2018,9,16,17,14.8,60,0,0,1.9,0
2018,9,16,18,14.2,60,0,0,1.8,0
2018,9,16,19,12.9,65,0,0,1.9,0
2018,9,16,20,12.1,71,0,0,1.7,0
2018,9,16,21,12.3,71,0,0,1.9,0
2018,9,16,22,12.7,68,0,0,2.2,0
2018,9,16,23,13.3,62,0,0,1.9,0
2018,9,17,0,13.1,63,0,0,1.4,0
2018,9,17,1,13,63,0,0,1.2,0
2018,9,17,2,13.2,65,0,0,1,0
2018,9,17,3,12.4,75,0,0,6.4,0
2018,9,17,4,13.2,72,0.02,0,5,5.555555556
2018,9,17,5,12.7,76,0.09,0,2.5,25
2018,9,17,6,12.9,79,0.63,0,3.5,175
2018,9,17,7,13.2,79,1.01,0,4.2,280.5555556
2018,9,17,8,12.8,83,1.26,0,4.3,350
2018,9,17,9,14,78,1.04,0,5.6,288.8888889
2018,9,17,10,15.8,69,0.32,0,7.6,88.88888889
2018,9,17,11,16.1,74,0.26,0,7.4,72.22222222
2018,9,17,12,16.6,71,0.2,0,8,55.55555556
2018,9,17,13,15.8,74,1.1,0,7.9,305.5555556
2018,9,17,14,15.7,74,0.62,0,4.9,172.2222222
2018,9,17,15,16.4,70,0.13,0,3.9,36.11111111
2018,9,17,16,17.8,67,0,0,0.8,0
2018,9,17,17,17.4,68,0,0,0.7,0
2018,9,17,18,17,66,0,0,0.8,0
2018,9,17,19,16.6,66,0,0,1.3,0
2018,9,17,20,16.6,65,0,0,1.4,0
2018,9,17,21,16.4,66,0,0,0.9,0
2018,9,17,22,16.2,67,0,0,1.4,0
2018,9,17,23,16,69,0,0,1.2,0
2018,9,18,0,15.1,79,0,0,1.3,0
2018,9,18,1,15.2,76,0,0,0.9,0
2018,9,18,2,14.9,78,0,0,1.3,0
2018,9,18,3,15.1,76,0,0,0.8,0
2018,9,18,4,14,73,0.08,0,0.9,22.22222222
2018,9,18,5,12.7,71,0.83,0,1.1,230.5555556
2018,9,18,6,12.5,70,0.97,0,1.5,269.4444444
2018,9,18,7,11.5,73,1.07,0,2,297.2222222
2018,9,18,8,12.7,69,1.96,0,2.1,544.4444444
2018,9,18,9,13.8,65,2.27,0,1.6,630.5555556
2018,9,18,10,13.6,63,1.28,0,1.4,355.5555556
2018,9,18,11,14.6,55,0.65,0,1.9,180.5555556
2018,9,18,12,15.6,52,0.76,0,3.6,211.1111111
2018,9,18,13,15.2,60,0.28,0,6.6,77.77777778
2018,9,18,14,13.2,70,0.21,0,4.2,58.33333333
2018,9,18,15,12.8,70,0.13,0,3,36.11111111
2018,9,18,16,11.6,71,0.01,0,2.5,2.777777778
2018,9,18,17,11.1,72,0,0,2.7,0
2018,9,18,18,10.6,73,0,0,3,0
2018,9,18,19,9,79,0,0,1.9,0
